Combined_Key,Last_Update,Confirmed,Deaths
"Martin, Indiana, US",2022-04-11 04:21:02,2163,25
"Miami, Indiana, US",2022-04-11 04:21:02,9253,159
"Monroe, Indiana, US",2022-04-11 04:21:02,27689,279
"Montgomery, Indiana, US",2022-04-11 04:21:02,10667,164
"Morgan, Indiana, US",2022-04-11 04:21:02,16448,286
"Newton, Indiana, US",2022-04-11 04:21:02,2564,68
"Noble, Indiana, US",2022-04-11 04:21:02,13069,157
"Ohio, Indiana, US",2022-04-11 04:21:02,1443,19
"Orange, Indiana, US",2022-04-11 04:21:02,5031,96
"Owen, Indiana, US",2022-04-11 04:21:02,5836,120
"Parke, Indiana, US",2022-04-11 04:21:02,3589,49
"Perry, Indiana, US",2022-04-11 04:21:02,4650,68
"Pike, Indiana, US",2022-04-11 04:21:02,3725,49
"Porter, Indiana, US",2022-04-11 04:21:02,37641,559
"Posey, Indiana, US",2022-04-11 04:21:02,6533,58
"Pulaski, Indiana, US",2022-04-11 04:21:02,3068,86
"Putnam, Indiana, US",2022-04-11 04:21:02,9315,129
"Randolph, Indiana, US",2022-04-11 04:21:02,5896,148
"Ripley, Indiana, US",2022-04-11 04:21:02,8288,138
"Rush, Indiana, US",2022-04-11 04:21:02,4835,58
"Scott, Indiana, US",2022-04-11 04:21:02,7857,106
"Shelby, Indiana, US",2022-04-11 04:21:02,13593,182
"Spencer, Indiana, US",2022-04-11 04:21:02,5217,61
"St. Joseph, Indiana, US",2022-04-11 04:21:02,70612,869
"Starke, Indiana, US",2022-04-11 04:21:02,4748,97
"Steuben, Indiana, US",2022-04-11 04:21:02,9616,121
"Sullivan, Indiana, US",2022-04-11 04:21:02,5271,76
"Switzerland, Indiana, US",2022-04-11 04:21:02,2311,20
"Tippecanoe, Indiana, US",2022-04-11 04:21:02,50042,394
"Tipton, Indiana, US",2022-04-11 04:21:02,3522,87
"Unassigned, Indiana, US",2022-04-11 04:21:02,0,8
"Union, Indiana, US",2022-04-11 04:21:02,2019,21
"Vanderburgh, Indiana, US",2022-04-11 04:21:02,57254,628
"Vermillion, Indiana, US",2022-04-11 04:21:02,4073,75
"Vigo, Indiana, US",2022-04-11 04:21:02,28835,412
"Wabash, Indiana, US",2022-04-11 04:21:02,8717,156
"Warren, Indiana, US",2022-04-11 04:21:02,2090,30
"Warrick, Indiana, US",2022-04-11 04:21:02,20261,238
"Washington, Indiana, US",2022-04-11 04:21:02,5994,82
"Wayne, Indiana, US",2022-04-11 04:21:02,18833,334
"Wells, Indiana, US",2022-04-11 04:21:02,6495,132
"White, Indiana, US",2022-04-11 04:21:02,6861,95
"Whitley, Indiana, US",2022-04-11 04:21:02,9657,84
"Adair, Iowa, US",2022-04-11 04:21:02,1583,50
"Adams, Iowa, US",2022-04-11 04:21:02,818,13
"Allamakee, Iowa, US",2022-04-11 04:21:02,2866,59
"Appanoose, Iowa, US",2022-04-11 04:21:02,2906,68
"Audubon, Iowa, US",2022-04-11 04:21:02,1099,19
"Benton, Iowa, US",2022-04-11 04:21:02,6015,77
"Black Hawk, Iowa, US",2022-04-11 04:21:02,32730,472
"Boone, Iowa, US",2022-04-11 04:21:02,5454,54
"Bremer, Iowa, US",2022-04-11 04:21:02,5488,82
"Buchanan, Iowa, US",2022-04-11 04:21:02,4578,58
"Buena Vista, Iowa, US",2022-04-11 04:21:02,6428,57
"Butler, Iowa, US",2022-04-11 04:21:02,3220,53
"Calhoun, Iowa, US",2022-04-11 04:21:02,2595,24
"Carroll, Iowa, US",2022-04-11 04:21:02,4928,65
"Cass, Iowa, US",2022-04-11 04:21:02,2955,77
"Cedar, Iowa, US",2022-04-11 04:21:02,4139,35
"Cerro Gordo, Iowa, US",2022-04-11 04:21:02,11084,168
"Cherokee, Iowa, US",2022-04-11 04:21:02,2962,61
"Chickasaw, Iowa, US",2022-04-11 04:21:02,2676,32
"Clarke, Iowa, US",2022-04-11 04:21:02,2262,37
"Clay, Iowa, US",2022-04-11 04:21:02,4094,44
"Clayton, Iowa, US",2022-04-11 04:21:02,3467,72
"Clinton, Iowa, US",2022-04-11 04:21:02,11513,144
"Crawford, Iowa, US",2022-04-11 04:21:02,4526,53
"Dallas, Iowa, US",2022-04-11 04:21:02,23008,143
"Davis, Iowa, US",2022-04-11 04:21:02,1596,32
"Decatur, Iowa, US",2022-04-11 04:21:02,1510,26
"Delaware, Iowa, US",2022-04-11 04:21:02,4013,68
"Des Moines, Iowa, US",2022-04-11 04:21:02,9115,136
"Dickinson, Iowa, US",2022-04-11 04:21:02,4127,72
"Dubuque, Iowa, US",2022-04-11 04:21:02,25922,294
"Emmet, Iowa, US",2022-04-11 04:21:02,2351,51
"Fayette, Iowa, US",2022-04-11 04:21:02,4087,72
"Floyd, Iowa, US",2022-04-11 04:21:02,3552,62
"Franklin, Iowa, US",2022-04-11 04:21:02,2513,41
"Fremont, Iowa, US",2022-04-11 04:21:02,1374,25
"Greene, Iowa, US",2022-04-11 04:21:02,1736,21
"Grundy, Iowa, US",2022-04-11 04:21:02,2554,42
"Guthrie, Iowa, US",2022-04-11 04:21:02,2349,45
"Hamilton, Iowa, US",2022-04-11 04:21:02,3479,72
"Hancock, Iowa, US",2022-04-11 04:21:02,2838,47
"Hardin, Iowa, US",2022-04-11 04:21:02,4119,62
"Harrison, Iowa, US",2022-04-11 04:21:02,3428,94
"Henry, Iowa, US",2022-04-11 04:21:02,5557,73
"Howard, Iowa, US",2022-04-11 04:21:02,2042,35
"Humboldt, Iowa, US",2022-04-11 04:21:02,2610,38
"Ida, Iowa, US",2022-04-11 04:21:02,1803,49
"Iowa, Iowa, US",2022-04-11 04:21:02,3672,50
"Jackson, Iowa, US",2022-04-11 04:21:02,4600,68
"Jasper, Iowa, US",2022-04-11 04:21:02,8639,108
"Jefferson, Iowa, US",2022-04-11 04:21:02,3470,51
"Johnson, Iowa, US",2022-04-11 04:21:02,34048,150
"Jones, Iowa, US",2022-04-11 04:21:02,5451,73
"Keokuk, Iowa, US",2022-04-11 04:21:02,2055,48
"Kossuth, Iowa, US",2022-04-11 04:21:02,3769,88
"Lee, Iowa, US",2022-04-11 04:21:02,7848,141
"Linn, Iowa, US",2022-04-11 04:21:02,52070,579
"Louisa, Iowa, US",2022-04-11 04:21:02,2476,62
"Lucas, Iowa, US",2022-04-11 04:21:02,1752,32
"Lyon, Iowa, US",2022-04-11 04:21:02,2727,50
"Madison, Iowa, US",2022-04-11 04:21:02,3147,39
"Mahaska, Iowa, US",2022-04-11 04:21:02,4892,87
"Marion, Iowa, US",2022-04-11 04:21:02,7562,122
"Marshall, Iowa, US",2022-04-11 04:21:02,9407,110
"Mills, Iowa, US",2022-04-11 04:21:02,3345,41
"Mitchell, Iowa, US",2022-04-11 04:21:02,2469,49
"Monona, Iowa, US",2022-04-11 04:21:02,1719,48
"Monroe, Iowa, US",2022-04-11 04:21:02,1879,49
"Montgomery, Iowa, US",2022-04-11 04:21:02,2208,52
"Muscatine, Iowa, US",2022-04-11 04:21:02,9595,130
"O'Brien, Iowa, US",2022-04-11 04:21:02,3442,71
"Osceola, Iowa, US",2022-04-11 04:21:02,1394,22
"Page, Iowa, US",2022-04-11 04:21:02,3334,45
"Palo Alto, Iowa, US",2022-04-11 04:21:02,2036,38
"Plymouth, Iowa, US",2022-04-11 04:21:02,6320,100
"Pocahontas, Iowa, US",2022-04-11 04:21:02,1598,27
"Polk, Iowa, US",2022-04-11 04:21:02,124657,1089
"Pottawattamie, Iowa, US",2022-04-11 04:21:02,24261,315
"Poweshiek, Iowa, US",2022-04-11 04:21:02,3601,61
"Ringgold, Iowa, US",2022-04-11 04:21:02,1134,33
"Sac, Iowa, US",2022-04-11 04:21:02,2402,32
"Scott, Iowa, US",2022-04-11 04:21:02,41009,389
"Shelby, Iowa, US",2022-04-11 04:21:02,2712,50
"Sioux, Iowa, US",2022-04-11 04:21:02,7981,86
"Story, Iowa, US",2022-04-11 04:21:02,19759,89
"Tama, Iowa, US",2022-04-11 04:21:02,3860,90
"Taylor, Iowa, US",2022-04-11 04:21:02,1318,21
"Unassigned, Iowa, US",2022-04-11 04:21:02,351,0
"Union, Iowa, US",2022-04-11 04:21:02,2715,49
"Van Buren, Iowa, US",2022-04-11 04:21:02,1382,27
"Wapello, Iowa, US",2022-04-11 04:21:02,8969,200
"Warren, Iowa, US",2022-04-11 04:21:02,12486,134
"Washington, Iowa, US",2022-04-11 04:21:02,5625,77
"Wayne, Iowa, US",2022-04-11 04:21:02,1264,33
"Webster, Iowa, US",2022-04-11 04:21:02,10326,163
"Winnebago, Iowa, US",2022-04-11 04:21:02,2951,46
"Winneshiek, Iowa, US",2022-04-11 04:21:02,3818,50
"Woodbury, Iowa, US",2022-04-11 04:21:02,28782,337
"Worth, Iowa, US",2022-04-11 04:21:02,1754,16
"Wright, Iowa, US",2022-04-11 04:21:02,3611,63
"Allen, Kansas, US",2022-04-11 04:21:02,3954,53
"Anderson, Kansas, US",2022-04-11 04:21:02,2115,29
"Atchison, Kansas, US",2022-04-11 04:21:02,4278,34
"Barber, Kansas, US",2022-04-11 04:21:02,1038,8
"Barton, Kansas, US",2022-04-11 04:21:02,6489,96
"Bourbon, Kansas, US",2022-04-11 04:21:02,4379,52
"Brown, Kansas, US",2022-04-11 04:21:02,2680,46
"Butler, Kansas, US",2022-04-11 04:21:02,18980,184
"Chase, Kansas, US",2022-04-11 04:21:02,676,7
"Chautauqua, Kansas, US",2022-04-11 04:21:02,843,17
"Cherokee, Kansas, US",2022-04-11 04:21:02,6141,84
"Cheyenne, Kansas, US",2022-04-11 04:21:02,656,14
"Clark, Kansas, US",2022-04-11 04:21:02,504,8
"Clay, Kansas, US",2022-04-11 04:21:02,1969,35
"Cloud, Kansas, US",2022-04-11 04:21:02,2216,36
"Coffey, Kansas, US",2022-04-11 04:21:02,2420,42
"Comanche, Kansas, US",2022-04-11 04:21:02,439,16
"Cowley, Kansas, US",2022-04-11 04:21:02,10108,152
"Crawford, Kansas, US",2022-04-11 04:21:02,11868,128
"Decatur, Kansas, US",2022-04-11 04:21:02,616,20
"Dickinson, Kansas, US",2022-04-11 04:21:02,4799,78
"Doniphan, Kansas, US",2022-04-11 04:21:02,2441,34
"Douglas, Kansas, US",2022-04-11 04:21:02,25412,136
"Edwards, Kansas, US",2022-04-11 04:21:02,558,13
"Elk, Kansas, US",2022-04-11 04:21:02,570,10
"Ellis, Kansas, US",2022-04-11 04:21:02,7135,81
"Ellsworth, Kansas, US",2022-04-11 04:21:02,2014,32
"Finney, Kansas, US",2022-04-11 04:21:02,11537,112
"Ford, Kansas, US",2022-04-11 04:21:02,10618,113
"Franklin, Kansas, US",2022-04-11 04:21:02,6929,81
"Geary, Kansas, US",2022-04-11 04:21:02,9210,75
"Gove, Kansas, US",2022-04-11 04:21:02,785,23
"Graham, Kansas, US",2022-04-11 04:21:02,566,15
"Grant, Kansas, US",2022-04-11 04:21:02,2202,36
"Gray, Kansas, US",2022-04-11 04:21:02,1232,23
"Greeley, Kansas, US",2022-04-11 04:21:02,331,3
"Greenwood, Kansas, US",2022-04-11 04:21:02,1785,23
"Hamilton, Kansas, US",2022-04-11 04:21:02,462,3
"Harper, Kansas, US",2022-04-11 04:21:02,1650,27
"Harvey, Kansas, US",2022-04-11 04:21:02,9585,123
"Haskell, Kansas, US",2022-04-11 04:21:02,961,11
"Hodgeman, Kansas, US",2022-04-11 04:21:02,412,10
"Jackson, Kansas, US",2022-04-11 04:21:02,3882,29
"Jefferson, Kansas, US",2022-04-11 04:21:02,4757,61
"Jewell, Kansas, US",2022-04-11 04:21:02,786,13
"Johnson, Kansas, US",2022-04-11 04:21:02,145478,1199
"Kearny, Kansas, US",2022-04-11 04:21:02,1235,20
"Kingman, Kansas, US",2022-04-11 04:21:02,1961,28
"Kiowa, Kansas, US",2022-04-11 04:21:02,667,7
"Labette, Kansas, US",2022-04-11 04:21:02,6600,74
"Lane, Kansas, US",2022-04-11 04:21:02,295,12
"Leavenworth, Kansas, US",2022-04-11 04:21:02,19325,183
"Lincoln, Kansas, US",2022-04-11 04:21:02,621,10
"Linn, Kansas, US",2022-04-11 04:21:02,2815,28
"Logan, Kansas, US",2022-04-11 04:21:02,840,13
"Lyon, Kansas, US",2022-04-11 04:21:02,9961,120
"Marion, Kansas, US",2022-04-11 04:21:02,3320,43
"Marshall, Kansas, US",2022-04-11 04:21:02,2551,42
"McPherson, Kansas, US",2022-04-11 04:21:02,7800,126
"Meade, Kansas, US",2022-04-11 04:21:02,1221,20
"Miami, Kansas, US",2022-04-11 04:21:02,7732,93
"Mitchell, Kansas, US",2022-04-11 04:21:02,1423,22
"Montgomery, Kansas, US",2022-04-11 04:21:02,9404,154
"Morris, Kansas, US",2022-04-11 04:21:02,1504,28
"Morton, Kansas, US",2022-04-11 04:21:02,620,11
"Nemaha, Kansas, US",2022-04-11 04:21:02,3232,60
"Neosho, Kansas, US",2022-04-11 04:21:02,5143,66
"Ness, Kansas, US",2022-04-11 04:21:02,781,18
"Norton, Kansas, US",2022-04-11 04:21:02,2150,37
"Osage, Kansas, US",2022-04-11 04:21:02,3901,49
"Osborne, Kansas, US",2022-04-11 04:21:02,799,17
"Ottawa, Kansas, US",2022-04-11 04:21:02,1205,17
"Out of KS, Kansas, US",2022-04-11 04:21:02,0,0
"Pawnee, Kansas, US",2022-04-11 04:21:02,2117,24
"Phillips, Kansas, US",2022-04-11 04:21:02,1361,30
"Pottawatomie, Kansas, US",2022-04-11 04:21:02,5737,55
"Pratt, Kansas, US",2022-04-11 04:21:02,1923,30
"Rawlins, Kansas, US",2022-04-11 04:21:02,678,9
"Reno, Kansas, US",2022-04-11 04:21:02,18568,228
"Republic, Kansas, US",2022-04-11 04:21:02,1346,16
"Rice, Kansas, US",2022-04-11 04:21:02,2610,23
"Riley, Kansas, US",2022-04-11 04:21:02,13524,80
"Rooks, Kansas, US",2022-04-11 04:21:02,1368,20
"Rush, Kansas, US",2022-04-11 04:21:02,807,18
"Russell, Kansas, US",2022-04-11 04:21:02,1878,37
"Saline, Kansas, US",2022-04-11 04:21:02,14111,239
"Scott, Kansas, US",2022-04-11 04:21:02,1272,34
"Sedgwick, Kansas, US",2022-04-11 04:21:02,144551,1360
"Seward, Kansas, US",2022-04-11 04:21:02,6909,59
"Shawnee, Kansas, US",2022-04-11 04:21:02,48153,612
"Sheridan, Kansas, US",2022-04-11 04:21:02,786,18
"Sherman, Kansas, US",2022-04-11 04:21:02,1506,20
"Smith, Kansas, US",2022-04-11 04:21:02,643,7
"Stafford, Kansas, US",2022-04-11 04:21:02,1136,26
"Stanton, Kansas, US",2022-04-11 04:21:02,427,8
"Stevens, Kansas, US",2022-04-11 04:21:02,1463,20
"Sumner, Kansas, US",2022-04-11 04:21:02,5696,70
"Thomas, Kansas, US",2022-04-11 04:21:02,2374,28
"Trego, Kansas, US",2022-04-11 04:21:02,753,10
"Unassigned, Kansas, US",2022-04-11 04:21:02,0,105
"Wabaunsee, Kansas, US",2022-04-11 04:21:02,1637,22
"Wallace, Kansas, US",2022-04-11 04:21:02,438,5
"Washington, Kansas, US",2022-04-11 04:21:02,1395,22
"Wichita, Kansas, US",2022-04-11 04:21:02,493,8
"Wilson, Kansas, US",2022-04-11 04:21:02,2815,43
"Woodson, Kansas, US",2022-04-11 04:21:02,792,15
"Wyandotte, Kansas, US",2022-04-11 04:21:02,46813,477
"Adair, Kentucky, US",2022-04-11 04:21:02,5898,103
"Allen, Kentucky, US",2022-04-11 04:21:02,6577,97
"Anderson, Kentucky, US",2022-04-11 04:21:02,6555,68
"Ballard, Kentucky, US",2022-04-11 04:21:02,1333,28
"Barren, Kentucky, US",2022-04-11 04:21:02,12984,217
"Bath, Kentucky, US",2022-04-11 04:21:02,3081,43
"Bell, Kentucky, US",2022-04-11 04:21:02,8850,143
"Boone, Kentucky, US",2022-04-11 04:21:02,37168,278
"Bourbon, Kentucky, US",2022-04-11 04:21:02,5955,55
"Boyd, Kentucky, US",2022-04-11 04:21:02,16256,174
"Boyle, Kentucky, US",2022-04-11 04:21:02,8394,127
"Bracken, Kentucky, US",2022-04-11 04:21:02,2169,24
"Breathitt, Kentucky, US",2022-04-11 04:21:02,3751,51
"Breckinridge, Kentucky, US",2022-04-11 04:21:02,5013,78
"Bullitt, Kentucky, US",2022-04-11 04:21:02,21261,212
"Butler, Kentucky, US",2022-04-11 04:21:02,3857,50
"Caldwell, Kentucky, US",2022-04-11 04:21:02,4124,59
"Calloway, Kentucky, US",2022-04-11 04:21:02,7955,91
"Campbell, Kentucky, US",2022-04-11 04:21:02,22912,164
"Carlisle, Kentucky, US",2022-04-11 04:21:02,1024,19
"Carroll, Kentucky, US",2022-04-11 04:21:02,3493,44
"Carter, Kentucky, US",2022-04-11 04:21:02,8605,105
"Casey, Kentucky, US",2022-04-11 04:21:02,4210,72
"Christian, Kentucky, US",2022-04-11 04:21:02,16380,204
"Clark, Kentucky, US",2022-04-11 04:21:02,10441,64
"Clay, Kentucky, US",2022-04-11 04:21:02,7860,90
"Clinton, Kentucky, US",2022-04-11 04:21:02,3659,51
"Crittenden, Kentucky, US",2022-04-11 04:21:02,2284,47
"Cumberland, Kentucky, US",2022-04-11 04:21:02,2229,31
"Daviess, Kentucky, US",2022-04-11 04:21:02,31028,381
"Edmonson, Kentucky, US",2022-04-11 04:21:02,2551,44
"Elliott, Kentucky, US",2022-04-11 04:21:02,2395,18
"Estill, Kentucky, US",2022-04-11 04:21:02,4109,45
"Fayette, Kentucky, US",2022-04-11 04:21:02,94546,584
"Fleming, Kentucky, US",2022-04-11 04:21:02,3841,54
"Floyd, Kentucky, US",2022-04-11 04:21:02,12510,183
"Franklin, Kentucky, US",2022-04-11 04:21:02,13687,145
"Fulton, Kentucky, US",2022-04-11 04:21:02,1205,28
"Gallatin, Kentucky, US",2022-04-11 04:21:02,2207,48
"Garrard, Kentucky, US",2022-04-11 04:21:02,4795,75
"Grant, Kentucky, US",2022-04-11 04:21:02,7032,56
"Graves, Kentucky, US",2022-04-11 04:21:02,11337,176
"Grayson, Kentucky, US",2022-04-11 04:21:02,8121,126
"Green, Kentucky, US",2022-04-11 04:21:02,3738,44
"Greenup, Kentucky, US",2022-04-11 04:21:02,12031,140
"Hancock, Kentucky, US",2022-04-11 04:21:02,2477,24
"Hardin, Kentucky, US",2022-04-11 04:21:02,32492,422
"Harlan, Kentucky, US",2022-04-11 04:21:02,9203,201
"Harrison, Kentucky, US",2022-04-11 04:21:02,6276,69
"Hart, Kentucky, US",2022-04-11 04:21:02,5404,97
"Henderson, Kentucky, US",2022-04-11 04:21:02,13812,159
"Henry, Kentucky, US",2022-04-11 04:21:02,4760,48
"Hickman, Kentucky, US",2022-04-11 04:21:02,866,25
"Hopkins, Kentucky, US",2022-04-11 04:21:02,14912,249
"Jackson, Kentucky, US",2022-04-11 04:21:02,4273,77
"Jefferson, Kentucky, US",2022-04-11 04:21:02,224668,2283
"Jessamine, Kentucky, US",2022-04-11 04:21:02,15126,135
"Johnson, Kentucky, US",2022-04-11 04:21:02,6016,106
"Kenton, Kentucky, US",2022-04-11 04:21:02,41887,391
"Knott, Kentucky, US",2022-04-11 04:21:02,4199,62
"Knox, Kentucky, US",2022-04-11 04:21:02,11490,134
"Larue, Kentucky, US",2022-04-11 04:21:02,3720,70
"Laurel, Kentucky, US",2022-04-11 04:21:02,19711,220
"Lawrence, Kentucky, US",2022-04-11 04:21:02,4548,67
"Lee, Kentucky, US",2022-04-11 04:21:02,2931,49
"Leslie, Kentucky, US",2022-04-11 04:21:02,3720,46
"Letcher, Kentucky, US",2022-04-11 04:21:02,7092,105
"Lewis, Kentucky, US",2022-04-11 04:21:02,4510,84
"Lincoln, Kentucky, US",2022-04-11 04:21:02,6373,127
"Livingston, Kentucky, US",2022-04-11 04:21:02,2468,59
"Logan, Kentucky, US",2022-04-11 04:21:02,8340,123
"Lyon, Kentucky, US",2022-04-11 04:21:02,2868,33
"Madison, Kentucky, US",2022-04-11 04:21:02,27661,271
"Magoffin, Kentucky, US",2022-04-11 04:21:02,3913,48
"Marion, Kentucky, US",2022-04-11 04:21:02,6399,82
"Marshall, Kentucky, US",2022-04-11 04:21:02,8393,102
"Martin, Kentucky, US",2022-04-11 04:21:02,3300,49
"Mason, Kentucky, US",2022-04-11 04:21:02,4789,103
"McCracken, Kentucky, US",2022-04-11 04:21:02,18393,247
"McCreary, Kentucky, US",2022-04-11 04:21:02,5711,75
"McLean, Kentucky, US",2022-04-11 04:21:02,2610,51
"Meade, Kentucky, US",2022-04-11 04:21:02,5794,65
"Menifee, Kentucky, US",2022-04-11 04:21:02,1621,31
"Mercer, Kentucky, US",2022-04-11 04:21:02,7336,103
"Metcalfe, Kentucky, US",2022-04-11 04:21:02,2861,61
"Monroe, Kentucky, US",2022-04-11 04:21:02,3616,76
"Montgomery, Kentucky, US",2022-04-11 04:21:02,7440,94
"Morgan, Kentucky, US",2022-04-11 04:21:02,5004,22
"Muhlenberg, Kentucky, US",2022-04-11 04:21:02,10139,120
"Nelson, Kentucky, US",2022-04-11 04:21:02,14414,149
"Nicholas, Kentucky, US",2022-04-11 04:21:02,2028,31
"Ohio, Kentucky, US",2022-04-11 04:21:02,7302,100
"Oldham, Kentucky, US",2022-04-11 04:21:02,18261,137
"Owen, Kentucky, US",2022-04-11 04:21:02,2360,33
"Owsley, Kentucky, US",2022-04-11 04:21:02,1575,25
"Pendleton, Kentucky, US",2022-04-11 04:21:02,3475,38
"Perry, Kentucky, US",2022-04-11 04:21:02,10992,165
"Pike, Kentucky, US",2022-04-11 04:21:02,18899,290
"Powell, Kentucky, US",2022-04-11 04:21:02,4752,42
"Pulaski, Kentucky, US",2022-04-11 04:21:02,18051,274
"Robertson, Kentucky, US",2022-04-11 04:21:02,635,21
"Rockcastle, Kentucky, US",2022-04-11 04:21:02,5040,58
"Rowan, Kentucky, US",2022-04-11 04:21:02,6631,63
"Russell, Kentucky, US",2022-04-11 04:21:02,6418,86
"Scott, Kentucky, US",2022-04-11 04:21:02,16907,103
"Shelby, Kentucky, US",2022-04-11 04:21:02,13263,157
"Simpson, Kentucky, US",2022-04-11 04:21:02,5611,89
"Spencer, Kentucky, US",2022-04-11 04:21:02,5311,54
"Taylor, Kentucky, US",2022-04-11 04:21:02,9458,118
"Todd, Kentucky, US",2022-04-11 04:21:02,2961,43
"Trigg, Kentucky, US",2022-04-11 04:21:02,4006,44
"Trimble, Kentucky, US",2022-04-11 04:21:02,2201,39
"Unassigned, Kentucky, US",2022-04-11 04:21:02,5154,133
"Union, Kentucky, US",2022-04-11 04:21:02,4332,56
"Warren, Kentucky, US",2022-04-11 04:21:02,42868,361
"Washington, Kentucky, US",2022-04-11 04:21:02,3921,59
"Wayne, Kentucky, US",2022-04-11 04:21:02,6063,90
"Webster, Kentucky, US",2022-04-11 04:21:02,3904,48
"Whitley, Kentucky, US",2022-04-11 04:21:02,14291,184
"Wolfe, Kentucky, US",2022-04-11 04:21:02,2517,22
"Woodford, Kentucky, US",2022-04-11 04:21:02,6816,48
"Acadia, Louisiana, US",2022-04-11 04:21:02,15021,292
"Allen, Louisiana, US",2022-04-11 04:21:02,7377,137
"Ascension, Louisiana, US",2022-04-11 04:21:02,33116,293
"Assumption, Louisiana, US",2022-04-11 04:21:02,5246,69
"Avoyelles, Louisiana, US",2022-04-11 04:21:02,10775,206
"Beauregard, Louisiana, US",2022-04-11 04:21:02,8780,142
"Bienville, Louisiana, US",2022-04-11 04:21:02,3709,111
"Bossier, Louisiana, US",2022-04-11 04:21:02,35342,491
"Caddo, Louisiana, US",2022-04-11 04:21:02,63349,1143
"Calcasieu, Louisiana, US",2022-04-11 04:21:02,51768,704
"Caldwell, Louisiana, US",2022-04-11 04:21:02,3313,55
"Cameron, Louisiana, US",2022-04-11 04:21:02,1145,8
"Catahoula, Louisiana, US",2022-04-11 04:21:02,2560,55
"Claiborne, Louisiana, US",2022-04-11 04:21:02,3102,76
"Concordia, Louisiana, US",2022-04-11 04:21:02,4803,89
"De Soto, Louisiana, US",2022-04-11 04:21:02,6941,135
"East Baton Rouge, Louisiana, US",2022-04-11 04:21:02,105497,1340
"East Carroll, Louisiana, US",2022-04-11 04:21:02,2339,38
"East Feliciana, Louisiana, US",2022-04-11 04:21:02,6696,170
"Evangeline, Louisiana, US",2022-04-11 04:21:02,7945,157
"Franklin, Louisiana, US",2022-04-11 04:21:02,6777,178
"Grant, Louisiana, US",2022-04-11 04:21:02,5534,94
"Iberia, Louisiana, US",2022-04-11 04:21:02,18128,264
"Iberville, Louisiana, US",2022-04-11 04:21:02,8529,152
"Jackson, Louisiana, US",2022-04-11 04:21:02,4116,75
"Jefferson, Louisiana, US",2022-04-11 04:21:02,108413,1332
"Jefferson Davis, Louisiana, US",2022-04-11 04:21:02,6598,157
"LaSalle, Louisiana, US",2022-04-11 04:21:02,4007,57
"Lafayette, Louisiana, US",2022-04-11 04:21:02,59379,498
"Lafourche, Louisiana, US",2022-04-11 04:21:02,26221,366
"Lincoln, Louisiana, US",2022-04-11 04:21:02,11468,144
"Livingston, Louisiana, US",2022-04-11 04:21:02,35162,464
"Madison, Louisiana, US",2022-04-11 04:21:02,3028,59
"Morehouse, Louisiana, US",2022-04-11 04:21:02,6501,134
"Natchitoches, Louisiana, US",2022-04-11 04:21:02,9539,166
"Orleans, Louisiana, US",2022-04-11 04:21:02,83847,1108
"Ouachita, Louisiana, US",2022-04-11 04:21:02,47329,742
"Out of LA, Louisiana, US",2022-04-11 04:21:02,0,0
"Plaquemines, Louisiana, US",2022-04-11 04:21:02,6135,45
"Pointe Coupee, Louisiana, US",2022-04-11 04:21:02,5885,92
"Rapides, Louisiana, US",2022-04-11 04:21:02,30913,575
"Red River, Louisiana, US",2022-04-11 04:21:02,1987,52
"Richland, Louisiana, US",2022-04-11 04:21:02,6165,95
"Sabine, Louisiana, US",2022-04-11 04:21:02,5983,110
"St. Bernard, Louisiana, US",2022-04-11 04:21:02,10720,111
"St. Charles, Louisiana, US",2022-04-11 04:21:02,13166,144
"St. Helena, Louisiana, US",2022-04-11 04:21:02,1836,23
"St. James, Louisiana, US",2022-04-11 04:21:02,5457,76
"St. John the Baptist, Louisiana, US",2022-04-11 04:21:02,10038,184
"St. Landry, Louisiana, US",2022-04-11 04:21:02,21060,415
"St. Martin, Louisiana, US",2022-04-11 04:21:02,12267,186
"St. Mary, Louisiana, US",2022-04-11 04:21:02,11926,261
